prefecture,city,number,address,name,lat,long
埼玉県,さいたま市,01-02,北区東大成町１丁目１５９番地,県営大宮長山住宅５棟南側植込み,35.9216466,139.6203264
埼玉県,さいたま市,01-02,北区東大成町１丁目１５９番地,県営大宮長山団地６棟東側植込み,35.9216466,139.6203264
埼玉県,さいたま市,01-02,北区東大成町１丁目１５９番地,県営大宮長山団地5棟東側植込み,35.9216466,139.6203264
埼玉県,さいたま市,01-02,北区東大成町１丁目１５９番地,県営大宮長山団地3棟西側駐輪場植込み,35.9216466,139.6203264
埼玉県,さいたま市,01-02,北区東大成町１丁目３５０番地先,住宅北側歩道,35.9199048,139.6203091
埼玉県,さいたま市,01-02,北区東大成町１丁目６３１番地１,仲仙道公園東側入口横フェンス,35.9201513,139.6235805
埼玉県,さいたま市,01-02,北区植竹町１丁目５９３番地１,高齢者生きがい活動センター西側入口横フェンス,35.9277015,139.6241343
埼玉県,さいたま市,01-02,北区植竹町１丁目１０２番地１,鈴浦公園南側フェンス,35.9275682,139.6235333
埼玉県,さいたま市,01-02,北区植竹町１丁目１４５番地,東植竹公園東側フェンス,35.9227014,139.6259436
埼玉県,さいたま市,01-02,北区植竹町１丁目４６７番地,植竹北公園西側フェンス,35.9275682,139.6235333
埼玉県,さいたま市,01-02,北区植竹町１丁目２４１番地,こまどり公園南側フェンス,35.9275682,139.6235333
埼玉県,さいたま市,01-02,北区植竹町１丁目３３４番地,大宮植竹南住宅南側フェンス,35.9253466,139.6265904
埼玉県,さいたま市,01-02,北区植竹町１丁目３４５番地３,源太郎公園北側フェンス,35.9275682,139.6235333
埼玉県,さいたま市,01-02,北区植竹町２丁目１番地,市立植竹小学校西側正門横フェンス,35.9301449,139.625844
埼玉県,さいたま市,01-02,北区植竹町２丁目１番地,市立植竹小学校南側フェンス,35.9301449,139.625844
埼玉県,さいたま市,01-02,北区植竹町２丁目６８番地,県立特別支援学校 大宮ろう学園北側フェンス,35.9318679,139.6255003
埼玉県,さいたま市,01-02,北区植竹町２丁目８５番地,県営大宮植竹住宅駐車場の西側,35.9306073,139.6284585
埼玉県,さいたま市,01-02,北区盆栽町１８５番地,（公財）鉄道弘済会コリノ大宮公園南側フェンス,35.9260859,139.6311827
埼玉県,さいたま市,01-02,北区盆栽町２６７番地１,盆栽四季の家南側駐車場入口横,35.9267594,139.6332544
埼玉県,さいたま市,01-02,北区盆栽町４３０番地,盆栽西公園北側フェンス,35.9273647,139.6281087
