prefecture,city,number,address,name,lat,long
埼玉県,さいたま市,01-01,西区大字西遊馬533番地1,馬宮コミュニティセンター 正面入口脇,35.9051776,139.5730077
埼玉県,さいたま市,01-01,西区大字西遊馬189番地1,市立馬宮東小学校 南側フェンス,35.9032744,139.5718382
埼玉県,さいたま市,01-01,西区大字西遊馬119番地,市立馬宮保育園 東側フェンス,35.9015506,139.574115
埼玉県,さいたま市,01-01,西区大字二ツ宮466番地,二ツ宮氷川神社 向かい側水路フェンス,35.8966308,139.5806366
埼玉県,さいたま市,01-01,西区大字二ツ宮43番地2,二ツ宮住宅第１公園 西側フェンス,35.8920718,139.5785763
埼玉県,さいたま市,01-01,西区大字中野林173番地2,植水公民館・植水支所 東側フェンス,35.8939158,139.5917003
埼玉県,さいたま市,01-01,西区大字飯田341番地1,観音堂西側ブロック塀,35.8967414,139.584057
埼玉県,さいたま市,01-01,西区大字中野林225番地1,市立植水小学校 北側フェンス,35.8935578,139.593624
埼玉県,さいたま市,01-01,西区大字中野林225番地1,市立植水小学校 西側正門横フェンス,35.8935578,139.593624
埼玉県,さいたま市,01-01,西区大字中野林463番地2,大宮みどりが丘幼稚園南側(向い側） フェンス,35.8937625,139.5867796
埼玉県,さいたま市,01-01,西区大字中野林790番地12,二ツ宮住宅中央公園 東側フェンス,35.8903523,139.579801
埼玉県,さいたま市,01-01,西区大字中野林880番地1,二ツ宮住宅第２公園 西側フェンス,35.8938243,139.5853012
埼玉県,さいたま市,01-01,西区大字島根602番地,住宅 道路北側フェンス,35.8831969,139.5929456
埼玉県,さいたま市,01-01,西区大字植田谷本516番地17,前通北公園 南西側フェンス,35.893425,139.5957706
埼玉県,さいたま市,01-01,西区大字植田谷本605番地,住宅 西向側フェンス,35.8888002,139.595494
埼玉県,さいたま市,01-01,西区大字植田谷本137番地1,加茂川団地１６号棟東側フェンス,35.8898365,139.5966778
埼玉県,さいたま市,01-01,西区大字植田谷本137番地1,加茂川団地２１号棟西側 調整池フェンス,35.8898365,139.5966778
埼玉県,さいたま市,01-01,西区大字植田谷本137番地1,加茂川団地２号棟 南側フェンス,35.8898365,139.5966778
埼玉県,さいたま市,01-01,西区大字島根458番地,住宅 東側フェンス,35.8831969,139.5929456
