prefecture,city,number,address,name,lat,long
埼玉県,さいたま市,01-03,大宮区桜木町4丁目328番地9,桜木小学校西側西門横フェンス,35.9032883,139.6164027
埼玉県,さいたま市,01-03,大宮区桜木町4丁目926番地先,桜四条公園北側フェンス,35.9037039,139.6149644
埼玉県,さいたま市,01-03,大宮区桜木町1丁目7番地7,鐘塚公園東側,35.9052022,139.6195206
埼玉県,さいたま市,01-03,大宮区桜木町1丁目7番地8,鐘塚公園北側,35.905061,139.619397
埼玉県,さいたま市,01-03,大宮区桜木町3丁目172番地13,桜木神明公園東側フェンス,35.9153311,139.618175
埼玉県,さいたま市,01-03,大宮区桜木町１丁目213番地1,桜木１丁目公園南側フェンス,35.902411,139.6225407
埼玉県,さいたま市,01-03,大宮区桜木町3丁目1番地１,市営桜木駐車場北側東寄りフェンス,35.9096284,139.6181454
埼玉県,さいたま市,01-03,大宮区桜木町2丁目462番地,桜成公園西側フェンス,35.9079456,139.6177433
埼玉県,さいたま市,01-03,大宮区桜木町3丁目1番地１,市営桜木駐車場東側フェンス,35.9096284,139.6181454
埼玉県,さいたま市,01-03,大宮区大門町２丁目119番地,大宮門街（かどまち）正面入口前フェンス,35.9075493,139.6270392
埼玉県,さいたま市,01-03,大宮区大門町1丁目13番地先,高島屋北側歩道フェンス,35.9057948,139.6252324
埼玉県,さいたま市,01-03,大宮区下町3丁目47番地先,さいたま市民会館おおみや北側氷川参道沿い,35.9033598,139.6302464
埼玉県,さいたま市,01-03,大宮区大門町２丁目７９番地先,EIGHT BURGER前植え込み,35.9075493,139.6270392
埼玉県,さいたま市,01-03,大宮区大門町3丁目45番地,富士火災大宮ビル前,35.9075929,139.6292703
埼玉県,さいたま市,01-03,大宮区東町1丁目16番地2,大宮東町第一生命ビル前,35.9074327,139.6317934
埼玉県,さいたま市,01-03,大宮区下町3丁目8番地先,氷川住宅東側氷川参道沿い,35.904557,139.6308746
埼玉県,さいたま市,01-03,大宮区吉敷町1丁目120番地1,山丸公園中央付近,35.9023964,139.6309957
埼玉県,さいたま市,01-03,大宮区宮町3丁目84番地,大宮北小学校西側正門南寄りフェンス,35.9111364,139.6267204
埼玉県,さいたま市,01-03,大宮区高鼻町1丁目339番地,個人宅東側氷川参道沿い,35.9134771,139.6302705
埼玉県,さいたま市,01-03,大宮区高鼻町1丁目194番地,個人宅西側ブロック塀,35.9117305,139.6301343
埼玉県,さいたま市,01-03,大宮区宮町2丁目90番地,宇治病院北側フェンス,35.9098617,139.6285468
埼玉県,さいたま市,01-03,大宮区宮町3丁目84番地,大宮北小学校北側フェンス,35.9111364,139.6267204
埼玉県,さいたま市,01-03,大宮区宮町3丁目113番地3,大宮北公民館東側フェンス,35.9115096,139.6285773
埼玉県,さいたま市,01-03,大宮区高鼻町1丁目440番地先,個人宅西側歩道,35.9163598,139.6282318
埼玉県,さいたま市,01-03,大宮区土手町3丁目24番地,個人宅北側歩道植栽,35.9155374,139.6259015
埼玉県,さいたま市,01-03,大宮区土手町1丁目154番地,県営大宮土手町住宅77-2号棟西側フェンス,35.9147627,139.6221327
埼玉県,さいたま市,01-03,大宮区土手町1丁目153番地,県営大宮土手町住宅77-2号棟東側フェンス,35.915068,139.6221352
埼玉県,さいたま市,01-03,大宮区土手町1丁目153番地,県営大宮土手町住宅76-1号棟東側フェンス,35.915068,139.6221352
埼玉県,さいたま市,01-03,大宮区土手町3丁目184番地,大宮税務署西側フェンス,35.9171746,139.6262109
埼玉県,さいたま市,01-03,大宮区土手町2丁目97番地,多子稲荷神社西側,35.9148332,139.6268674
埼玉県,さいたま市,01-03,大宮区土手町3丁目285番地,北大宮駅線路南側広告看板フェンス裏手,35.9170359,139.6246749
埼玉県,さいたま市,01-03,大宮区寿能町1丁目21番地,大宮北中学校南側正門横ブロック塀,35.9215892,139.632973
埼玉県,さいたま市,01-03,大宮区寿能町1丁目31番地1,大宮公園駅前ハイツ南側フェンス,35.9227192,139.6316406
埼玉県,さいたま市,01-03,大宮区寿能町2丁目195番地1,県営大宮寿能住宅運動広場東側,35.9214249,139.6357658
埼玉県,さいたま市,01-03,大宮区寿能町2丁目195番地1,県営大宮寿能住宅外来駐車場北側フェンス,35.9214249,139.6357658
埼玉県,さいたま市,01-03,大宮区寿能町2丁目140番地,寿能保育園南側入口横フェンス,35.9211689,139.6366435
埼玉県,さいたま市,01-03,大宮区寿能町2丁目155番地,寿能公園南側フェンス,35.9212021,139.6389035
埼玉県,さいたま市,01-03,大宮区高鼻町4丁目130番地,公園緑地協会本部東側フェンス,35.9208756,139.6314616
埼玉県,さいたま市,01-03,大宮区堀の内町3丁目145番地,大宮東小学校西側正門横フェンス,35.9139351,139.6356852
埼玉県,さいたま市,01-03,大宮区堀の内町2丁目276番地2,水路フェンス,35.9131055,139.6377957
埼玉県,さいたま市,01-03,大宮区堀の内町3丁目145番地,大宮東小学校南側フェンス,35.9139351,139.6356852
埼玉県,さいたま市,01-03,大宮区堀の内町3丁目367番地,堀の内町3丁目自治会館南側フェンス,35.9174696,139.6377884
埼玉県,さいたま市,01-03,大宮区高鼻町1丁目170番地先,旧大宮図書館西側氷川参道沿い,35.9110593,139.6305108
埼玉県,さいたま市,01-03,大宮区堀の内町3丁目145番地,大宮東小学校東側フェンス,35.9139351,139.6356852
埼玉県,さいたま市,01-03,大宮区高鼻町2丁目405番地,埼玉県大宮公園事務所入口横フェンス,35.913711,139.6330952
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目123番地2,大宮東中学校南側正門フェンス,35.9105683,139.6394707
埼玉県,さいたま市,01-03,大宮区天沼町1丁目148番地1,白菊保育園東側フェンス,35.9060249,139.6399887
埼玉県,さいたま市,01-03,大宮区天沼町1丁目194番地,天沼児童センター西側フェンス,35.906222,139.6369601
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目50番地先,駐車場東側水路フェンス,35.9111459,139.6416514
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目99番地,大宮東中学校北側東寄りフェンス,35.908687,139.6351138
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目410番地2,個人宅南西側ブロック塀,35.9104155,139.6376874
埼玉県,さいたま市,01-03,大宮区堀の内町1丁目99番地,大宮東中学校東側フェンス,35.908687,139.6351138
